Penguin ID,Title,Authors,URL,ISBN,Image
33906,The Way of All Flesh,Samuel Butler,https://www.penguin.co.uk/books/33906/the-way-of-all-flesh-by-samuel-butlered-james-cochraneintrorichard-hoggart/9780140430127,9780140430127,https://cdn.penguin.co.uk/dam-assets/books/9780140430127/9780140430127-jacket-large.jpg
34084,A Journey to the Western Islands of Scotland and the Journal of a Tour to the Hebrides,"Boswell James, Samuel Johnson",https://www.penguin.co.uk/books/34084/a-journey-to-the-western-islands-of-scotland-and-the-journal-of-a-tour-to-the-hebrides-by-samuel-johnson-and-james-boswell-ed-peter-levi/9780140432213,9780140432213,https://cdn.penguin.co.uk/dam-assets/books/9780140432213/9780140432213-jacket-large.jpg
34241,Aurora Leigh and Other Poems,Elizabeth Browning,https://www.penguin.co.uk/books/34241/aurora-leigh-and-other-poems-by-elizabeth-barrett-browning-ed-john-robert-glorney-bolton-and-julia-bolton-holloway/9780140434125,9780140434125,https://cdn.penguin.co.uk/dam-assets/books/9780140434125/9780140434125-jacket-large.jpg
35189,Essays,Plutarch,https://www.penguin.co.uk/books/35189/essays-by-plutarch-trans-robin-waterfield-edited-with-an-introduction-by-ian-kidd/9780140445640,9780140445640,https://cdn.penguin.co.uk/dam-assets/books/9780140445640/9780140445640-jacket-large.jpg
34997,Maldoror and Poems,Comte Lautreamont,https://www.penguin.co.uk/books/34997/maldoror-and-poems-by-lautreamont-trans-paul-knight/9780140443424,9780140443424,https://cdn.penguin.co.uk/dam-assets/books/9780140443424/9780140443424-jacket-large.jpg
33979,"Phineas Finn, The Irish Member",Anthony Trollope,https://www.penguin.co.uk/books/33979/phineas-finn-the-irish-member-by-anthony-trollope-ed-and-intro-john-sutherland/9780140430851,9780140430851,https://cdn.penguin.co.uk/dam-assets/books/9780140430851/9780140430851-jacket-large.jpg
34744,Piers the Ploughman,William Langland,https://www.penguin.co.uk/books/34744/piers-the-ploughman-by-william-langland-translated-with-an-introduction-by-jfgoodridge/9780140440874,9780140440874,https://cdn.penguin.co.uk/dam-assets/books/9780140440874/9780140440874-jacket-large.jpg
35310,The Bacchae and Other Plays,Euripides,https://www.penguin.co.uk/books/35310/the-bacchae-and-other-plays-by-euripides-trans-john-davie-ed-richard-rutherford/9780140447262,9780140447262,https://cdn.penguin.co.uk/dam-assets/books/9780140447262/9780140447262-jacket-large.jpg
34479,The Last Chronicle of Barset,Anthony Trollope,https://www.penguin.co.uk/books/34479/the-last-chronicle-of-barset-by-anthony-trollope-ed-sophie-gilmartin/9780140437522,9780140437522,https://cdn.penguin.co.uk/dam-assets/books/9780140437522/9780140437522-jacket-large.jpg
35500,African Myths of Origin,Stephen Belcher,https://www.penguin.co.uk/books/35500/african-myths-of-origin-by-ed-stephen-belcher/9780140449457,9780140449457,https://cdn.penguin.co.uk/dam-assets/books/9780140449457/9780140449457-jacket-large.jpg
1138,"Diary of a Madman, The Government Inspector, & Selected Stories",Nikolay Gogol,https://www.penguin.co.uk/books/1138/diary-of-a-madman-the-government-inspector-and-selected-stories-by-nikolay-gogol-trans--ronald-wilks-intro--robert-maguire/9780140449075,9780140449075,https://cdn.penguin.co.uk/dam-assets/books/9780140449075/9780140449075-jacket-large.jpg
35388,Mademoiselle de Maupin,Theophile Gautier,https://www.penguin.co.uk/books/35388/mademoiselle-de-maupin-by-theophile-gautier-trans-helen-constantine/9780140448139,9780140448139,https://cdn.penguin.co.uk/dam-assets/books/9780140448139/9780140448139-jacket-large.jpg
35305,Maxims and Reflections,Johann Wolfgang von Goethe,https://www.penguin.co.uk/books/35305/maxims-and-reflections-by-johann-wolfgang-von-goethe-trans-elisabeth-stopp-edited-with-an-introduction-and-notes-by-peter-hutchinson/9780140447200,9780140447200,https://cdn.penguin.co.uk/dam-assets/books/9780140447200/9780140447200-jacket-large.jpg
34341,New Science,Giambattista Vico,https://www.penguin.co.uk/books/34341/new-science-by-giambattista--vico-trans-david-marsh-intro-anthony-grafton/9780140435696,9780140435696,https://cdn.penguin.co.uk/dam-assets/books/9780140435696/9780140435696-jacket-large.jpg
62252,Peter Pan,J. M. Barrie,https://www.penguin.co.uk/books/62252/peter-pan-by-j-m-barrie-intro-and-notes--jack-zipes/9780142437933,9780142437933,https://cdn.penguin.co.uk/dam-assets/books/9780142437933/9780142437933-jacket-large.jpg
34262,Petrarch in English,Thomas Roche,https://www.penguin.co.uk/books/34262/petrarch-in-english-by-thomas-p-roche/9780140434484,9780140434484,https://cdn.penguin.co.uk/dam-assets/books/9780140434484/9780140434484-jacket-large.jpg
34599,Protestant Ethic and Other Writings,Max Weber,https://www.penguin.co.uk/books/34599/protestant-ethic-and-other-writings-by-max-weber/9780140439212,9780140439212,https://cdn.penguin.co.uk/dam-assets/books/9780140439212/9780140439212-jacket-large.jpg
35345,The Damned,Joris-Karl Huysmans,https://www.penguin.co.uk/books/35345/the-damned-by-j-k-huysmans-translated-with-an-introducti------on-by-terry-hale/9780140447675,9780140447675,https://cdn.penguin.co.uk/dam-assets/books/9780140447675/9780140447675-jacket-large.jpg
34223,The Way We Live Now,Anthony Trollope,https://www.penguin.co.uk/books/34223/the-way-we-live-now-by-anthony-trollope-edited-with-an-introduction-and-notes-by-frank-kermode/9780140433920,9780140433920,https://cdn.penguin.co.uk/dam-assets/books/9780140433920/9780140433920-jacket-large.jpg
34075,Unto This Last and Other Writings,John Ruskin,https://www.penguin.co.uk/books/34075/unto-this-last-and-other-writings-by-john-ruskin-edited-with-an-introduction-and-notes-by-clive-wilmer/9780140432114,9780140432114,https://cdn.penguin.co.uk/dam-assets/books/9780140432114/9780140432114-jacket-large.jpg
34298,A Laodicean,Thomas Hardy,https://www.penguin.co.uk/books/34298/a-laodicean-by-thomas-hardy-edited-with-an-introduction-and-notes-by-john-schad-general-editors-preface-and-chronology-by-patricia-ingham/9780140435061,9780140435061,https://cdn.penguin.co.uk/dam-assets/books/9780140435061/9780140435061-jacket-large.jpg
34317,A Pair of Blue Eyes,Thomas Hardy,https://www.penguin.co.uk/books/34317/a-pair-of-blue-eyes-by-thomas-hardy-edited-with-an-introduction-and-notes-by-pamela-dalziel/9780140435290,9780140435290,https://cdn.penguin.co.uk/dam-assets/books/9780140435290/9780140435290-jacket-large.jpg
35198,Early Writings,Karl Marx,https://www.penguin.co.uk/books/35198/early-writings-by-karl-marx-intro-lucio-colletti-transrodney-livingstone-and-gregor-benton/9780140445749,9780140445749,https://cdn.penguin.co.uk/dam-assets/books/9780140445749/9780140445749-jacket-large.jpg
35199,Grundrisse,Karl Marx,https://www.penguin.co.uk/books/35199/grundrisse-by-karl-marx-translated-with-a-foreword-by-martin-nicolaus/9780140445756,9780140445756,https://cdn.penguin.co.uk/dam-assets/books/9780140445756/9780140445756-jacket-large.jpg
34522,Incidents in the Life of a Slave Girl,Harriet Jacobs,https://www.penguin.co.uk/books/34522/incidents-in-the-life-of-a-slave-girl-by-harriet-jacobs-edited-with-an-introduction-and-notes-by-nell-irvin-painter/9780140437959,9780140437959,https://cdn.penguin.co.uk/dam-assets/books/9780140437959/9780140437959-jacket-large.jpg
35144,Max Havelaar,Multatuli,https://www.penguin.co.uk/books/35144/max-havelaar-by-multatuli-translated-with-notes-by-roy-edwards-introduction-by-rpmeijer/9780140445169,9780140445169,https://cdn.penguin.co.uk/dam-assets/books/9780140445169/9780140445169-jacket-large.jpg
33828,Selected Poems,Byron,https://www.penguin.co.uk/books/33828/selected-poems-by-lord-byron-ed--susan-wolfson-ed--peter-manning/9780140424508,9780140424508,https://cdn.penguin.co.uk/dam-assets/books/9780140424508/9780140424508-jacket-large.jpg
34261,The Master of Ballantrae,"Adrian Poole, Robert Louis Stevenson",https://www.penguin.co.uk/books/34261/the-master-of-ballantrae-by-robert-louis-stevenson-edited-with-an-introduction-and-notes-by-adrian-poole/9780140434460,9780140434460,https://cdn.penguin.co.uk/dam-assets/books/9780140434460/9780140434460-jacket-large.jpg
33921,Three Restoration Comedies,"William Congreve, George Etherege",https://www.penguin.co.uk/books/33921/three-restoration-comedies-by-etheregewycherleycongreveed-gamini-salgado/9780140430271,9780140430271,https://cdn.penguin.co.uk/dam-assets/books/9780140430271/9780140430271-jacket-large.jpg
33875,The Penguin Book of Caribbean Verse in English,Paula Burnett,https://www.penguin.co.uk/books/33875/the-penguin-book-of-caribbean-verse-in-english-by-ed--paula-burnett/9780140424607,9780140424607,https://cdn.penguin.co.uk/dam-assets/books/9780140424607/9780140424607-jacket-large.jpg
35451,Fairy Tales,Hans Christian Andersen,https://www.penguin.co.uk/books/35451/fairy-tales-by-hans-christian-andersen-trans-tina-nunally-ed-jackie-wullschlager/9780140448931,9780140448931,https://cdn.penguin.co.uk/dam-assets/books/9780140448931/9780140448931-jacket-large.jpg
34316,Principles of Geology,Charles Lyell,https://www.penguin.co.uk/books/34316/principles-of-geology-by-charles-lyell-edited-with-an-introduction-by-james-asecord/9780140435283,9780140435283,https://cdn.penguin.co.uk/dam-assets/books/9780140435283/9780140435283-jacket-large.jpg
35460,Protagoras and Meno,Plato,https://www.penguin.co.uk/books/35460/protagoras-and-meno-by-plato-transadan-beresford/9780140449037,9780140449037,https://cdn.penguin.co.uk/dam-assets/books/9780140449037/9780140449037-jacket-large.jpg
62436,Wind in the Willows,Kenneth Grahame,https://www.penguin.co.uk/books/62436/wind-in-the-willows-by-kenneth-grahame/9780143039099,9780143039099,https://cdn.penguin.co.uk/dam-assets/books/9780143039099/9780143039099-jacket-large.jpg
34943,Murder Trials,Cicero,https://www.penguin.co.uk/books/34943/murder-trials-by-cicero-ed-michael-grant/9780140442885,9780140442885,https://cdn.penguin.co.uk/dam-assets/books/9780140442885/9780140442885-jacket-large.jpg
33926,New Grub Street,George Gissing,https://www.penguin.co.uk/books/33926/new-grub-street-by-george-gissinged-bernard-bergonzi/9780140430325,9780140430325,https://cdn.penguin.co.uk/dam-assets/books/9780140430325/9780140430325-jacket-large.jpg
34973,Rome and the Mediterranean,Livy,https://www.penguin.co.uk/books/34973/rome-and-the-mediterranean-by-livy-trans-henry-bettenson-intro-ah-mcdonald/9780140443189,9780140443189,https://cdn.penguin.co.uk/dam-assets/books/9780140443189/9780140443189-jacket-large.jpg
34983,Salammbo,Gustave Flaubert,https://www.penguin.co.uk/books/34983/salammbo-by-flaubert-gustave/9780140443288,9780140443288,https://cdn.penguin.co.uk/dam-assets/books/9780140443288/9780140443288-jacket-large.jpg
34392,Scenes of Clerical Life,George Eliot,https://www.penguin.co.uk/books/34392/scenes-of-clerical-life-by-george-eliot-edited-with-an-introduction-and-notes-by-jennifer-gribble/9780140436389,9780140436389,https://cdn.penguin.co.uk/dam-assets/books/9780140436389/9780140436389-jacket-large.jpg
35094,Selected Letters,Cicero,https://www.penguin.co.uk/books/35094/selected-letters-by-cicero-abridged-and-translated-by-dr-shackleton-bailey/9780140444582,9780140444582,https://cdn.penguin.co.uk/dam-assets/books/9780140444582/9780140444582-jacket-large.jpg
34893,The Black Sheep,Honoré de Balzac,https://www.penguin.co.uk/books/34893/the-black-sheep-by-balzac-trans-donald-adamson/9780140442373,9780140442373,https://cdn.penguin.co.uk/dam-assets/books/9780140442373/9780140442373-jacket-large.jpg
34238,The Canterbury Tales,Geoffrey Chaucer,https://www.penguin.co.uk/books/34238/the-canterbury-tales-by-geoffrey-chaucer-edited-with-an-introduction-and-glosses-by-michael-alexander/9780140434095,9780140434095,https://cdn.penguin.co.uk/dam-assets/books/9780140434095/9780140434095-jacket-large.jpg
34967,"The Cid, the Cinna, the Theatrical Illusion",Pierre Corneille,https://www.penguin.co.uk/books/34967/the-cid-the-cinna-the-theatrical-illusion-by-pierre-corneille-trans-john-cairncross/9780140443127,9780140443127,https://cdn.penguin.co.uk/dam-assets/books/9780140443127/9780140443127-jacket-large.jpg
35053,The Georgics,Virgil,https://www.penguin.co.uk/books/35053/the-georgics-by-virgil-trans-into-english-verse-with-intro-and-notes-by-l-p-wilkinson-advisory-ed-betty-radice/9780140444148,9780140444148,https://cdn.penguin.co.uk/dam-assets/books/9780140444148/9780140444148-jacket-large.jpg
34935,The Satires of Horace and Persius,"Horace, Persius",https://www.penguin.co.uk/books/34935/the-satires-of-horace-and-persius-by-horace-persius-trans-niall-rud/9780140455083,9780140455083,https://cdn.penguin.co.uk/dam-assets/books/9780140455083/9780140455083-jacket-large.jpg
57168,Aspects of the Novel,"E. M. Forster, Oliver Stallybrass",https://www.penguin.co.uk/books/57168/aspects-of-the-novel-by-em-forster-oliver-stallybrass-preface--frank-kermode/9780141441696,9780141441696,https://cdn.penguin.co.uk/dam-assets/books/9780141441696/9780141441696-jacket-large.jpg
17441,Selected Short Stories,Rabindranath Tagore,https://www.penguin.co.uk/books/17441/selected-short-stories-by-rabindranath-tagore-trans-william-radice-intro-william-radice/9780140449839,9780140449839,https://cdn.penguin.co.uk/dam-assets/books/9780140449839/9780140449839-jacket-large.jpg
33960,A Tour Through the Whole Island of Great Britain,Daniel Defoe,https://www.penguin.co.uk/books/33960/a-tour-through-the-whole-island-of-great-britain-by-rogers-daniel-defoe-with-an-introduction-and-notes--by-pat/9780140430660,9780140430660,https://cdn.penguin.co.uk/dam-assets/books/9780140430660/9780140430660-jacket-large.jpg
35525,Phaedrus,Plato,https://www.penguin.co.uk/books/35525/phaedrus-by-plato-edited-and-trans-by--christopher-rowe/9780140449747,9780140449747,https://cdn.penguin.co.uk/dam-assets/books/9780140449747/9780140449747-jacket-large.jpg
35174,The Confidence-man,Herman Melville,https://www.penguin.co.uk/books/35174/the-confidence-man-by-herman-melville-edited-with-an-introduction-and-notes-by-stephen-matterson/9780140445473,9780140445473,https://cdn.penguin.co.uk/dam-assets/books/9780140445473/9780140445473-jacket-large.jpg
34126,A Short Residence in Sweden & Memoirs of the Author of 'The Rights of Woman',"Mary Wollstonecraft, William Godwin",https://www.penguin.co.uk/books/34126/a-short-residence-in-sweden-and-memoirs-of-the-author-of-the-rights-of-woman-by-mary-wollstonecraft-and-william-godwin-ed-richard-holmes/9780140432695,9780140432695,https://cdn.penguin.co.uk/dam-assets/books/9780140432695/9780140432695-jacket-large.jpg
35458,"Faust, Part I",Goethe,https://www.penguin.co.uk/books/35458/faust-part-i-by-goethetrans-david-constantine/9780140449013,9780140449013,https://cdn.penguin.co.uk/dam-assets/books/9780140449013/9780140449013-jacket-large.jpg
34825,Fourteen Byzantine Rulers,Michael Psellus,https://www.penguin.co.uk/books/34825/fourteen-byzantine-rulers-by-michael-psellus-translated-with-an-introduction-by--era-sewter/9780140441697,9780140441697,https://cdn.penguin.co.uk/dam-assets/books/9780140441697/9780140441697-jacket-large.jpg
35000,La Regenta,"John Rutherford, Leopoldo Alas",https://www.penguin.co.uk/books/35000/la-regenta-by-leopoldo-alas-transand-intro-john-rutherford/9780140443462,9780140443462,https://cdn.penguin.co.uk/dam-assets/books/9780140443462/9780140443462-jacket-large.jpg
60370,Maurice,E. M. Forster,https://www.penguin.co.uk/books/60370/maurice-by-ed--steven-d-levitt-em-forster/9780141441139,9780141441139,https://cdn.penguin.co.uk/dam-assets/books/9780141441139/9780141441139-jacket-large.jpg
34980,Selected Short Stories,Honoré de Balzac,https://www.penguin.co.uk/books/34980/selected-short-stories-by-balzac-trans-sylvia-raphael/9780140443257,9780140443257,https://cdn.penguin.co.uk/dam-assets/books/9780140443257/9780140443257-jacket-large.jpg
38832,Shakespearean Tragedy,"A. Bradley, John Bayley",https://www.penguin.co.uk/books/38832/shakespearean-tragedy-by-ac-bradley-foreword-by-john-bayley/9780140530193,9780140530193,https://cdn.penguin.co.uk/dam-assets/books/9780140530193/9780140530193-jacket-large.jpg
34372,The Fight and Other Writings,William Hazlitt,https://www.penguin.co.uk/books/34372/the-fight-and-other-writings-by-william-hazlitt-ed-tom-paulin-and-david-chandler-introduction-by-tom-paulin/9780140436136,9780140436136,https://cdn.penguin.co.uk/dam-assets/books/9780140436136/9780140436136-jacket-large.jpg
35334,The Prose Edda,Snorri Sturluson,https://www.penguin.co.uk/books/35334/the-prose-edda-by-snorri-sturluson-trans-jesse-byock/9780140447552,9780140447552,https://cdn.penguin.co.uk/dam-assets/books/9780140447552/9780140447552-jacket-large.jpg
35085,The Roman History,Cassius Dio,https://www.penguin.co.uk/books/35085/the-roman-history-by-cassius-dio-trans-ian-scott-kilvert-intro-john-carter/9780140444483,9780140444483,https://cdn.penguin.co.uk/dam-assets/books/9780140444483/9780140444483-jacket-large.jpg
35252,The Treasure Chest,"Johann Hebel, John Hibberd",https://www.penguin.co.uk/books/35252/the-treasure-chest-by-johann-peter-hebel-introduced-and-translated-by-john-hibberd/9780140446395,9780140446395,https://cdn.penguin.co.uk/dam-assets/books/9780140446395/9780140446395-jacket-large.jpg
35539,Red Cavalry and Other Stories,Isaac Babel,https://www.penguin.co.uk/books/35539/red-cavalry-and-other-stories-by-isaac-babel-ed--efraim-sicher-trans-david-mcduff/9780140449976,9780140449976,https://cdn.penguin.co.uk/dam-assets/books/9780140449976/9780140449976-jacket-large.jpg
54391,Women Who Did,,https://www.penguin.co.uk/books/54391/women-who-did-by-ed--angelique-richardson/9780141441566,9780141441566,https://cdn.penguin.co.uk/dam-assets/books/9780141441566/9780141441566-jacket-large.jpg
34506,A Sentimental Journey,Laurence Sterne,https://www.penguin.co.uk/books/34506/a-sentimental-journey-by-laurence-sterne-edited-with-an-introduction-and-notes-by-paul-goring/9780140437799,9780140437799,https://cdn.penguin.co.uk/dam-assets/books/9780140437799/9780140437799-jacket-large.jpg
56741,Cranford,Elizabeth Gaskell,https://www.penguin.co.uk/books/56741/cranford-by-elizabeth-gaskell-ed--patricia-ingham/9780141439884,9780141439884,https://cdn.penguin.co.uk/dam-assets/books/9780141439884/9780141439884-jacket-large.jpg
34862,Discourse on Method and the Meditations,René Descartes,https://www.penguin.co.uk/books/34862/discourse-on-method-and-the-meditations-by-descartes-trans-fe-sutcliffe/9780140442069,9780140442069,https://cdn.penguin.co.uk/dam-assets/books/9780140442069/9780140442069-jacket-large.jpg
34234,Dr Wortle's School,Anthony Trollope,https://www.penguin.co.uk/books/34234/dr-wortles-school-by-anthony-trollope-edited-with-an-introduction-and-notes-by-mick-imlah/9780140434040,9780140434040,https://cdn.penguin.co.uk/dam-assets/books/9780140434040/9780140434040-jacket-large.jpg
35084,Early Socratic Dialogues,"Plato, Emlyn-Jones Chris",https://www.penguin.co.uk/books/35084/early-socratic-dialogues-by-plato-ed-trevor-saunders-trans-trevor-saunders-intro-trevor-saunders-emlyn-jones-chris/9780140455038,9780140455038,https://cdn.penguin.co.uk/dam-assets/books/9780140455038/9780140455038-jacket-large.jpg
34514,Heartbreak House,George Bernard Shaw,https://www.penguin.co.uk/books/34514/heartbreak-house-by-george-bernard-shaw-ed-dan-h-laurence-introduction-by-david-hare/9780140437874,9780140437874,https://cdn.penguin.co.uk/dam-assets/books/9780140437874/9780140437874-jacket-large.jpg
35166,Japanese No Dramas,,https://www.penguin.co.uk/books/35166/japanese-no-dramas-by-translated-with-an-introduction-and-notes-by-royall-tyler/9780140445398,9780140445398,https://cdn.penguin.co.uk/dam-assets/books/9780140445398/9780140445398-jacket-large.jpg
35514,Master and Man and Other Stories,Leo Tolstoy,https://www.penguin.co.uk/books/35514/master-and-man-and-other-stories-by-leo-tolstoy-edited-and-trans-by--ronald-wilks-notes-paul-foote-intro-professor-hugh-mclean/9780140449624,9780140449624,https://cdn.penguin.co.uk/dam-assets/books/9780140449624/9780140449624-jacket-large.jpg
34900,On the Good Life,Cicero,https://www.penguin.co.uk/books/34900/on-the-good-life-by-cicerotrans-michael-grant/9780140442441,9780140442441,https://cdn.penguin.co.uk/dam-assets/books/9780140442441/9780140442441-jacket-large.jpg
34147,Principles of Human Knowledge and Three Dialogues,George Berkeley,https://www.penguin.co.uk/books/34147/principles-of-human-knowledge-and-three-dialogues-by-george-berkeley-edited-with-an-introduction-by-roger-woolhouse/9780140432930,9780140432930,https://cdn.penguin.co.uk/dam-assets/books/9780140432930/9780140432930-jacket-large.jpg
34346,Rural Rides,William Cobbett,https://www.penguin.co.uk/books/34346/rural-rides-by-william-cobbett-edited-with-an-introduction-and-notes-ia-n-dyck/9780140435795,9780140435795,https://cdn.penguin.co.uk/dam-assets/books/9780140435795/9780140435795-jacket-large.jpg
35137,The Civil Wars,Appian,https://www.penguin.co.uk/books/35137/the-civil-wars-by-appian-translated-with-an-introduction-by-john-carter-maps-by-nigel-andrews/9780140445091,9780140445091,https://cdn.penguin.co.uk/dam-assets/books/9780140445091/9780140445091-jacket-large.jpg
34016,The Distracted Preacher and Other Tales,Thomas Hardy,https://www.penguin.co.uk/books/34016/the-distracted-preacher-and-other-tales-by-thomas-hardy-ed-susan-hill/9780140431247,9780140431247,https://cdn.penguin.co.uk/dam-assets/books/9780140431247/9780140431247-jacket-large.jpg
35148,The Enneads,Plotinus,https://www.penguin.co.uk/books/35148/the-enneads-by-plotinus-trans-stephen-mackenna-abridged-with-an-introduction-and-notes-by-john-dillon/9780140445206,9780140445206,https://cdn.penguin.co.uk/dam-assets/books/9780140445206/9780140445206-jacket-large.jpg
34224,The History of the Decline and Fall of the Roman Empire,Edward Gibbon,https://www.penguin.co.uk/books/34224/the-history-of-the-decline-and-fall-of-the-roman-empire-by-edward-gibbon-ed-and-intro-david-womersley/9780140433937,9780140433937,https://cdn.penguin.co.uk/dam-assets/books/9780140433937/9780140433937-jacket-large.jpg
34226,The History of the Decline and Fall of the Roman Empire,Edward Gibbon,https://www.penguin.co.uk/books/34226/the-history-of-the-decline-and-fall-of-the-roman-empire-by-edward-gibboneditor-david-womersley/9780140433951,9780140433951,https://cdn.penguin.co.uk/dam-assets/books/9780140433951/9780140433951-jacket-large.jpg
34355,The Saga of King Hrolf Kraki,Jesse Byock,https://www.penguin.co.uk/books/34355/the-saga-of-king-hrolf-kraki-by-translated-with-an-introduction-by-jesse-l-byock/9780140435931,9780140435931,https://cdn.penguin.co.uk/dam-assets/books/9780140435931/9780140435931-jacket-large.jpg
35108,A Confession and Other Religious Writings,Leo Tolstoy,https://www.penguin.co.uk/books/35108/a-confession-and-other-religious-writings-by-leo-tolstoy-trans-and-intro-jane-kentish/9780140444735,9780140444735,https://cdn.penguin.co.uk/dam-assets/books/9780140444735/9780140444735-jacket-large.jpg
35149,Arthurian Romances,Chrétien de Troyes,https://www.penguin.co.uk/books/35149/arthurian-romances-by-chretien-de-troyes-trans-william-w-kibler-and-carleton-w-carroll/9780140445213,9780140445213,https://cdn.penguin.co.uk/dam-assets/books/9780140445213/9780140445213-jacket-large.jpg
33833,Dante in English,"Eric Griffiths, Matthew Reynolds",https://www.penguin.co.uk/books/33833/dante-in-english-by-eric-griffiths-and-mathew-reynolds/9780140423884,9780140423884,https://cdn.penguin.co.uk/dam-assets/books/9780140423884/9780140423884-jacket-large.jpg
35088,Hippocratic Writings,Hippocrates,https://www.penguin.co.uk/books/35088/hippocratic-writings-by-hippocrates-ed-ger-lloyd-trans-j-chadwick-wn-mann-imlonie-and-etwithington/9780140444513,9780140444513,https://cdn.penguin.co.uk/dam-assets/books/9780140444513/9780140444513-jacket-large.jpg
60367,Kipps,H G Wells,https://www.penguin.co.uk/books/60367/kipps-by-hg-wells-intro--david-lodge-ed--simon-james-notes--simon-james/9780141441108,9780141441108,https://cdn.penguin.co.uk/dam-assets/books/9780141441108/9780141441108-jacket-large.jpg
60362,Love and Mr Lewisham,H G Wells,https://www.penguin.co.uk/books/60362/love-and-mr-lewisham-by-hg-wells-ed--simon-james-notes--simon-james-intro-gillian-beer/9780141441054,9780141441054,https://cdn.penguin.co.uk/dam-assets/books/9780141441054/9780141441054-jacket-large.jpg
35498,On Sparta,Plutarch,https://www.penguin.co.uk/books/35498/on-sparta-by-plutarch-trans-richard-talbert-intro-and-notes-richard-talbert-series-editor--christopher-pelling/9780140449433,9780140449433,https://cdn.penguin.co.uk/dam-assets/books/9780140449433/9780140449433-jacket-large.jpg
34520,Plays Unpleasant,George Bernard Shaw,https://www.penguin.co.uk/books/34520/plays-unpleasant-by-george-bernard-shaw-ed-dan-h-laurence-introduction-by-david-edgar/9780140437935,9780140437935,https://cdn.penguin.co.uk/dam-assets/books/9780140437935/9780140437935-jacket-large.jpg
35416,Russian Short Stories from Pushkin to Buida,Robert Chandler,https://www.penguin.co.uk/books/35416/russian-short-stories-from-pushkin-to-buida-by-robert-chandler-ed/9780140448467,9780140448467,https://cdn.penguin.co.uk/dam-assets/books/9780140448467/9780140448467-jacket-large.jpg
35109,Seven Viking Romances,,https://www.penguin.co.uk/books/35109/seven-viking-romances-by-trans-hermann-palsson-and-paul-edwards/9780140444742,9780140444742,https://cdn.penguin.co.uk/dam-assets/books/9780140444742/9780140444742-jacket-large.jpg
35384,The Early History of Rome,Livy,https://www.penguin.co.uk/books/35384/the-early-history-of-rome-by-livy-trans-aubrey-de-selincourt-intro-rm-ogilvie-preface-and-appendix-by-stephen-oakley/9780140448092,9780140448092,https://cdn.penguin.co.uk/dam-assets/books/9780140448092/9780140448092-jacket-large.jpg
34950,The History of the Franks,Gregory of Tours,https://www.penguin.co.uk/books/34950/the-history-of-the-franks-by-gregory-of-tourstrans-lewis-thorpe/9780140442953,9780140442953,https://cdn.penguin.co.uk/dam-assets/books/9780140442953/9780140442953-jacket-large.jpg
60359,The New Machiavelli,H G Wells,https://www.penguin.co.uk/books/60359/the-new-machiavelli-by-hg-wells-intro--michael-foot-ed--simon-james/9780141439990,9780141439990,https://cdn.penguin.co.uk/dam-assets/books/9780141439990/9780141439990-jacket-large.jpg
34955,The Nun,Denis Diderot,https://www.penguin.co.uk/books/34955/the-nun-by-denis-diderottrans-and-intro-leonard-tancock/9780140443004,9780140443004,https://cdn.penguin.co.uk/dam-assets/books/9780140443004/9780140443004-jacket-large.jpg
33805,The Penguin Book of Renaissance Verse,H. Woudhuysen,https://www.penguin.co.uk/books/33805/the-penguin-book-of-renaissance-verse-by-selected-and-intro-by-david-norbrook-ed-hrwoudhuysen/9780140423464,9780140423464,https://cdn.penguin.co.uk/dam-assets/books/9780140423464/9780140423464-jacket-large.jpg
34340,The Penguin Book of Romantic Poetry,Jonathan Wordsworth,https://www.penguin.co.uk/books/34340/the-penguin-book-of-romantic-poetry-by-edited-by-jonathan-and-jessica-wordsworth/9780140435689,9780140435689,https://cdn.penguin.co.uk/dam-assets/books/9780140435689/9780140435689-jacket-large.jpg
35351,The Saga of Grettir the Strong,,https://www.penguin.co.uk/books/35351/the-saga-of-grettir-the-strong-by-trans--bernard-scudder-intro--ornolfur-thorsson/9780140447736,9780140447736,https://cdn.penguin.co.uk/dam-assets/books/9780140447736/9780140447736-jacket-large.jpg
60361,The Shape of Things to Come,H G Wells,https://www.penguin.co.uk/books/60361/the-shape-of-things-to-come-by-hg-wells-intro--john-clute-notes--john-partington-text--patrick-parrinder/9780141441047,9780141441047,https://cdn.penguin.co.uk/dam-assets/books/9780141441047/9780141441047-jacket-large.jpg
60382,The War in the Air,H G Wells,https://www.penguin.co.uk/books/60382/the-war-in-the-air-by-hg-wells-intro--jay-winter-text--patrick-parrinder/9780141441306,9780141441306,https://cdn.penguin.co.uk/dam-assets/books/9780141441306/9780141441306-jacket-large.jpg
34477,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome,https://www.penguin.co.uk/books/34477/three-men-in-a-boat-and-three-men-on-the-bummel-by-jerome-k-jerome-edited-with-an-introduction-and-notes-by-jeremy-lewis/9780140437508,9780140437508,https://cdn.penguin.co.uk/dam-assets/books/9780140437508/9780140437508-jacket-large.jpg
34688,Three Plays,Euripides,https://www.penguin.co.uk/books/34688/three-plays-by-euripidestrans-philip-vellacott/9780140440317,9780140440317,https://cdn.penguin.co.uk/dam-assets/books/9780140440317/9780140440317-jacket-large.jpg
